Date,Open,High,Low,Close
02-14-2012,1274.3,1274.4,1274.1,1274.1
02-13-2012,1277.8,1277.8,1276.9,1277
02-10-2012,1283,1283.1,1265.6,1269.7
02-09-2012,1283,1283.1,1282.6,1282.6
02-08-2012,1280.7,1280.7,1279.6,1280.4
02-07-2012,1278.8,1279,1278.7,1278.7
02-06-2012,1274.4,1274.4,1274.1,1274.2
02-03-2012,1259.1,1274.7,1257.7,1273.7
02-02-2012,1259.1,1259.1,1259,1259.1
02-01-2012,1257,1257.5,1256.9,1257.4
01-31-2012,1240.7,1240.7,1240.5,1240.6
01-30-2012,1239.8,1239.8,1239.4,1239.5
01-27-2012,1249.2,1251.3,1243.8,1246
01-26-2012,1249.2,1249.7,1249.2,1249.5
01-25-2012,1247.9,1248.1,1247.8,1247.9
01-24-2012,1238.5,1238.9,1238.4,1238.9
01-23-2012,1241.7,1242.3,1241.7,1242.2
01-20-2012,1234.2,1237.4,1232.5,1235.6
01-19-2012,1234.2,1234.7,1234.2,1234.4
01-18-2012,1223.2,1224,1223.2,1223.9
01-17-2012,1211.3,1211.3,1211.1,1211.3
01-13-2012,1208,1213.3,1190.3,1201.1
01-12-2012,1208,1208.2,1208,1208.1
01-11-2012,1204.6,1204.9,1204.5,1204.9
01-10-2012,1207.4,1208.1,1207.4,1207.8
01-09-2012,1193.4,1193.9,1193.4,1193.9
01-06-2012,1197.2,1198.1,1187.8,1191.7
01-05-2012,1197.2,1197.2,1196.9,1197.1
01-04-2012,1204.3,1204.3,1203.7,1203.8
01-03-2012,1206,1206.7,1206,1206.6
12-30-2011,1178.5,1185.6,1178.1,1182.6
12-29-2011,1178.5,1178.8,1178.3,1178.6
12-28-2011,1167.4,1167.5,1166.9,1167
12-27-2011,1183.7,1183.7,1183.4,1183.5
12-23-2011,1173.3,1182.2,1173.3,1182.2
12-22-2011,1173.3,1173.8,1173.3,1173.7
12-21-2011,1164.2,1164.2,1163.5,1163.7
12-20-2011,1163.2,1164.1,1163.2,1164
12-19-2011,1134.3,1134.8,1134.3,1134.7
12-16-2011,1143.7,1153.8,1142.2,1146.5
12-15-2011,1143.7,1144.1,1143.6,1144.1
12-14-2011,1139.9,1140,1139.4,1139.7
12-13-2011,1157.4,1157.6,1157.3,1157.5
12-12-2011,1167.1,1167.3,1166.8,1166.9
12-09-2011,1174,1190,1167.8,1187.3
12-08-2011,1174,1174.1,1173.5,1173.5
12-07-2011,1198.4,1198.4,1198.1,1198.1
12-06-2011,1194.4,1195.2,1194.4,1195
12-05-2011,1197.4,1197.4,1197,1197.2
12-02-2011,1184.3,1198,1183.6,1187.6
12-01-2011,1184.3,1184.5,1184.2,1184.4
11-30-2011,1183.8,1185.2,1183.8,1185
11-29-2011,1139.6,1139.6,1138.5,1138.9
11-28-2011,1131.4,1131.8,1131.4,1131.7
11-25-2011,1099.9,1107.7,1093.7,1097.8
11-23-2011,1103.1,1103.3,1102.9,1103.2
11-22-2011,1127.3,1127.5,1127.3,1127.5
11-21-2011,1131.5,1131.5,1131,1131
11-18-2011,1160.8,1164.2,1154.6,1157.5
11-17-2011,1160.8,1160.8,1160.1,1160.2
11-16-2011,1176.8,1176.9,1175.6,1175.8
11-15-2011,1191.4,1191.7,1191.4,1191.5
11-14-2011,1194,1194.1,1193.4,1193.8
11-11-2011,1179.9,1207.8,1178.7,1205.5
11-10-2011,1179.9,1180.1,1179.7,1180.1
11-09-2011,1178.7,1178.7,1177.2,1177.3
11-08-2011,1216.7,1217,1216.7,1217
11-07-2011,1205.7,1205.9,1205.7,1205.9
11-04-2011,1209.4,1215.3,1192.1,1203.1
11-03-2011,1187.4,1210.5,1179.6,1206.8
11-02-2011,1174.3,1193.7,1171.2,1189.3
11-01-2011,1213.8,1213.8,1170.5,1174.8
10-31-2011,1253.3,1253.7,1214,1217.3
10-28-2011,1251.8,1257.2,1247.7,1254.2
10-27-2011,1202.3,1257.6,1202,1250.8
10-26-2011,1195.4,1208.7,1186.1,1200.4
10-25-2011,1213.2,1214,1193.3,1195.8
10-24-2011,1193.3,1214.9,1193.3,1211.9
10-21-2011,1169.2,1194.7,1168.8,1194.3
10-20-2011,1172.9,1173.1,1156.4,1166.9
10-19-2011,1172.9,1172.9,1172.5,1172.6
10-18-2011,1170.1,1185.3,1155.1,1177.5
10-17-2011,1187.4,1195.8,1169.3,1171.8
10-14-2011,1169.9,1188.2,1167.8,1186.4
10-13-2011,1175.4,1179.4,1160.8,1169.2
10-12-2011,1159.2,1183,1155.7,1175.7
10-11-2011,1156.3,1161.7,1150.9,1159.3
10-10-2011,1122.8,1156.8,1122.5,1156.5
10-07-2011,1125.3,1137.1,1120.3,1126.2
10-06-2011,1097.5,1126,1097.5,1123.8
10-05-2011,1076.4,1099.2,1074.3,1096.2
10-04-2011,1072.8,1077.4,1042.3,1074.5
10-03-2011,1072.8,1072.8,1072.6,1072.7
09-30-2011,1127.6,1129.3,1103.3,1104.1
09-29-2011,1119.4,1140.7,1115.9,1129.7
09-28-2011,1119.4,1119.5,1119.4,1119.5
09-27-2011,1111.2,1151.5,1110.7,1140.2
09-26-2011,1095.1,1111.3,1084.1,1109.4
09-23-2011,1090.2,1098.2,1079.6,1094.9
09-22-2011,1133.2,1133.2,1080,1089.3
09-21-2011,1161.8,1163.1,1132.9,1137.2
09-20-2011,1156.4,1172.1,1152.3,1161.9
09-19-2011,1173.3,1173.8,1146.3,1156.5
09-16-2011,1170.2,1183.3,1169.4,1176
09-15-2011,1147.2,1170.7,1147.2,1169.5
09-14-2011,1134.9,1155.1,1126.5,1145.1
09-13-2011,1123.4,1138.3,1118.6,1134.7
09-12-2011,1132.5,1132.5,1107.3,1122.7
09-09-2011,1166.2,1168.6,1130.8,1134.7
09-08-2011,1174.9,1180.6,1164.7,1169.6
09-07-2011,1140.6,1175.2,1140.6,1173.4
09-06-2011,1152.5,1157.8,1125.7,1141.9
09-02-2011,1202.8,1202.9,1172.4,1175.3
09-01-2011,1210.8,1218.7,1203.2,1203.2
08-31-2011,1196.6,1218.3,1195.7,1211.2
08-30-2011,1191.1,1201.1,1182.9,1196.2
08-29-2011,1166.4,1191.2,1165.9,1190.9
08-26-2011,1155.4,1168.8,1135.3,1163
08-25-2011,1167.8,1178.8,1152.3,1154.6
08-24-2011,1158.4,1172.4,1154.1,1168.6
08-23-2011,1130.4,1158.5,1130.4,1157.8
08-22-2011,1128.8,1149.1,1124.6,1131.3
08-19-2011,1147,1154.7,1128.9,1131.7
08-18-2011,1199.5,1199.5,1141.4,1147.9
08-17-2011,1196,1211.9,1191,1200.3
08-16-2011,1204.4,1205.3,1189.1,1196.6
08-15-2011,1182.5,1204.8,1182.5,1204.8
08-12-2011,1166.3,1187.7,1159.6,1180.8
08-11-2011,1128.4,1173.6,1120.7,1166.5
08-10-2011,1171.6,1179.4,1127.5,1130.3
08-09-2011,1132.3,1170.9,1113.2,1164.9
08-08-2011,1195.9,1197.8,1132.6,1132.9
08-05-2011,1205.8,1213.5,1175.9,1194.1
08-04-2011,1264,1264.1,1206,1208.4
08-03-2011,1266.6,1266.6,1245.5,1262.7
08-02-2011,1296.2,1296.8,1268.9,1269.4
08-01-2011,1305.9,1319.4,1290.6,1297.2
07-29-2011,1313,1314.9,1296.2,1306.1
07-28-2011,1318.1,1321.2,1309.8,1312.6
07-27-2011,1342.4,1343.4,1317.4,1319
07-26-2011,1341.4,1349,1338.9,1342.4
07-25-2011,1348,1348,1336.8,1340.9
07-22-2011,1344.3,1351.1,1341.1,1348.7
07-21-2011,1325.5,1346.3,1319.2,1343.7
07-20-2011,1315.4,1327.1,1315.4,1324.1
07-19-2011,1299.5,1316.5,1297.4,1316.5
07-18-2011,1313.8,1313.8,1292.3,1297
07-15-2011,1311.7,1315.7,1305.6,1313.2
07-14-2011,1324,1325.3,1309.2,1310.8
07-13-2011,1308,1328.9,1307.5,1320.3
07-12-2011,1315.6,1316.5,1297.2,1307.3
07-11-2011,1341.6,1341.9,1312.7,1314.8
07-08-2011,1352.3,1354.5,1336.3,1343.1
07-07-2011,1342.9,1354.1,1341.1,1352.4
07-06-2011,1345.3,1347.8,1335.4,1342
07-05-2011,1349,1349.1,1342.9,1345.9
07-01-2011,1330.6,1346.1,1329.3,1343.8
06-30-2011,1316.2,1332.7,1316.2,1331.2
06-29-2011,1296.3,1316.4,1296.3,1314
06-28-2011,1282.6,1296.8,1281.3,1296.4
06-27-2011,1274.7,1283.8,1270.2,1281.8
06-24-2011,1284.2,1293,1274.5,1275.4
06-23-2011,1296.2,1296.2,1268.8,1281.6
06-22-2011,1301.8,1306.9,1296.7,1299.5
06-21-2011,1282.8,1304.1,1282.4,1301.8
06-20-2011,1279.4,1282.6,1271.7,1281.6
06-17-2011,1275.4,1286.6,1268.5,1280.6
06-16-2011,1280.5,1280.5,1267.6,1273.6
06-15-2011,1304.8,1305.4,1277.3,1284
