,date,CPI,Inflation_rate
1956,05-10-2000,171.2,0.2
1957,05-11-2000,171.2,0.2
1958,05-12-2000,171.2,0.2
1959,05-13-2000,171.2,0.2
1960,05-14-2000,171.2,0.2
1961,05-15-2000,171.2,0.2
1962,05-16-2000,171.2,0.2
1963,05-17-2000,171.2,0.2
1964,05-18-2000,171.2,0.2
1965,05-19-2000,171.2,0.2
1966,05-20-2000,171.2,0.2
1967,05-21-2000,171.2,0.2
1968,05-22-2000,171.2,0.2
1969,05-23-2000,171.2,0.2
1970,05-24-2000,171.2,0.2
1971,05-25-2000,171.2,0.2
1972,05-26-2000,171.2,0.2
1973,05-27-2000,171.2,0.2
1974,05-28-2000,171.2,0.2
1975,05-29-2000,171.2,0.2
1976,05-30-2000,171.2,0.2
1977,05-31-2000,171.2,0.2
1978,06-01-2000,172.2,0.6
1979,06-02-2000,172.2,0.6
1980,06-03-2000,172.2,0.6
1981,06-04-2000,172.2,0.6
1982,06-05-2000,172.2,0.6
1983,06-06-2000,172.2,0.6
1984,06-07-2000,172.2,0.6
1985,06-08-2000,172.2,0.6
1986,06-09-2000,172.2,0.6
1987,06-10-2000,172.2,0.6
1988,06-11-2000,172.2,0.6
1989,06-12-2000,172.2,0.6
1990,06-13-2000,172.2,0.6
1991,06-14-2000,172.2,0.6
1992,06-15-2000,172.2,0.6
1993,06-16-2000,172.2,0.6
1994,06-17-2000,172.2,0.6
1995,06-18-2000,172.2,0.6
1996,06-19-2000,172.2,0.6
1997,06-20-2000,172.2,0.6
1998,06-21-2000,172.2,0.6
1999,06-22-2000,172.2,0.6
2000,06-23-2000,172.2,0.6
2001,06-24-2000,172.2,0.6
2002,06-25-2000,172.2,0.6
2003,06-26-2000,172.2,0.6
2004,06-27-2000,172.2,0.6
2005,06-28-2000,172.2,0.6
2006,06-29-2000,172.2,0.6
2007,06-30-2000,172.2,0.6
2008,07-01-2000,172.7,0.3
2009,07-02-2000,172.7,0.3
2010,07-03-2000,172.7,0.3
2011,07-04-2000,172.7,0.3
2012,07-05-2000,172.7,0.3
2013,07-06-2000,172.7,0.3
2014,07-07-2000,172.7,0.3
2015,07-08-2000,172.7,0.3
2016,07-09-2000,172.7,0.3
2017,07-10-2000,172.7,0.3
2018,07-11-2000,172.7,0.3
2019,07-12-2000,172.7,0.3
2020,07-13-2000,172.7,0.3
2021,07-14-2000,172.7,0.3
2022,07-15-2000,172.7,0.3
2023,07-16-2000,172.7,0.3
2024,07-17-2000,172.7,0.3
2025,07-18-2000,172.7,0.3
2026,07-19-2000,172.7,0.3
2027,07-20-2000,172.7,0.3
2028,07-21-2000,172.7,0.3
2029,07-22-2000,172.7,0.3
2030,07-23-2000,172.7,0.3
2031,07-24-2000,172.7,0.3
2032,07-25-2000,172.7,0.3
2033,07-26-2000,172.7,0.3
2034,07-27-2000,172.7,0.3
2035,07-28-2000,172.7,0.3
2036,07-29-2000,172.7,0.3
2037,07-30-2000,172.7,0.3
2038,07-31-2000,172.7,0.3
2039,08-01-2000,172.7,0
2040,08-02-2000,172.7,0
2041,08-03-2000,172.7,0
2042,08-04-2000,172.7,0
2043,08-05-2000,172.7,0
2044,08-06-2000,172.7,0
2045,08-07-2000,172.7,0
2046,08-08-2000,172.7,0
2047,08-09-2000,172.7,0
2048,08-10-2000,172.7,0
2049,08-11-2000,172.7,0
2050,08-12-2000,172.7,0
2051,08-13-2000,172.7,0
2052,08-14-2000,172.7,0
2053,08-15-2000,172.7,0
2054,08-16-2000,172.7,0
2055,08-17-2000,172.7,0
2056,08-18-2000,172.7,0
2057,08-19-2000,172.7,0
2058,08-20-2000,172.7,0
2059,08-21-2000,172.7,0
2060,08-22-2000,172.7,0
2061,08-23-2000,172.7,0
2062,08-24-2000,172.7,0
2063,08-25-2000,172.7,0
2064,08-26-2000,172.7,0
2065,08-27-2000,172.7,0
2066,08-28-2000,172.7,0
2067,08-29-2000,172.7,0
2068,08-30-2000,172.7,0
2069,08-31-2000,172.7,0
2070,09-01-2000,173.6,0.5
2071,09-02-2000,173.6,0.5
2072,09-03-2000,173.6,0.5
2073,09-04-2000,173.6,0.5
2074,09-05-2000,173.6,0.5
2075,09-06-2000,173.6,0.5
2076,09-07-2000,173.6,0.5
2077,09-08-2000,173.6,0.5
2078,09-09-2000,173.6,0.5
2079,09-10-2000,173.6,0.5
2080,09-11-2000,173.6,0.5
2081,09-12-2000,173.6,0.5
2082,09-13-2000,173.6,0.5
2083,09-14-2000,173.6,0.5
2084,09-15-2000,173.6,0.5
2085,09-16-2000,173.6,0.5
2086,09-17-2000,173.6,0.5
2087,09-18-2000,173.6,0.5
2088,09-19-2000,173.6,0.5
2089,09-20-2000,173.6,0.5
2090,09-21-2000,173.6,0.5
2091,09-22-2000,173.6,0.5
2092,09-23-2000,173.6,0.5
2093,09-24-2000,173.6,0.5
2094,09-25-2000,173.6,0.5
2095,09-26-2000,173.6,0.5
2096,09-27-2000,173.6,0.5
2097,09-28-2000,173.6,0.5
2098,09-29-2000,173.6,0.5
2099,09-30-2000,173.6,0.5
2100,10-01-2000,173.9,0.2
2101,10-02-2000,173.9,0.2
2102,10-03-2000,173.9,0.2
2103,10-04-2000,173.9,0.2
2104,10-05-2000,173.9,0.2
2105,10-06-2000,173.9,0.2
2106,10-07-2000,173.9,0.2
2107,10-08-2000,173.9,0.2
2108,10-09-2000,173.9,0.2
2109,10-10-2000,173.9,0.2
2110,10-11-2000,173.9,0.2
2111,10-12-2000,173.9,0.2
2112,10-13-2000,173.9,0.2
2113,10-14-2000,173.9,0.2
2114,10-15-2000,173.9,0.2
2115,10-16-2000,173.9,0.2
2116,10-17-2000,173.9,0.2
2117,10-18-2000,173.9,0.2
2118,10-19-2000,173.9,0.2
2119,10-20-2000,173.9,0.2
2120,10-21-2000,173.9,0.2
2121,10-22-2000,173.9,0.2
2122,10-23-2000,173.9,0.2
2123,10-24-2000,173.9,0.2
2124,10-25-2000,173.9,0.2
2125,10-26-2000,173.9,0.2
2126,10-27-2000,173.9,0.2
2127,10-28-2000,173.9,0.2
2128,10-29-2000,173.9,0.2
2129,10-30-2000,173.9,0.2
2130,10-31-2000,173.9,0.2
2131,11-01-2000,174.2,0.2
2132,11-02-2000,174.2,0.2
2133,11-03-2000,174.2,0.2
2134,11-04-2000,174.2,0.2
2135,11-05-2000,174.2,0.2
2136,11-06-2000,174.2,0.2
2137,11-07-2000,174.2,0.2
2138,11-08-2000,174.2,0.2
2139,11-09-2000,174.2,0.2
2140,11-10-2000,174.2,0.2
2141,11-11-2000,174.2,0.2
2142,11-12-2000,174.2,0.2
2143,11-13-2000,174.2,0.2
2144,11-14-2000,174.2,0.2
2145,11-15-2000,174.2,0.2
2146,11-16-2000,174.2,0.2
2147,11-17-2000,174.2,0.2
2148,11-18-2000,174.2,0.2
2149,11-19-2000,174.2,0.2
2150,11-20-2000,174.2,0.2
2151,11-21-2000,174.2,0.2
2152,11-22-2000,174.2,0.2
2153,11-23-2000,174.2,0.2
2154,11-24-2000,174.2,0.2
2155,11-25-2000,174.2,0.2
2156,11-26-2000,174.2,0.2
2157,11-27-2000,174.2,0.2
2158,11-28-2000,174.2,0.2
2159,11-29-2000,174.2,0.2
2160,11-30-2000,174.2,0.2
2161,12-01-2000,174.6,0.2
2162,12-02-2000,174.6,0.2
2163,12-03-2000,174.6,0.2
2164,12-04-2000,174.6,0.2
2165,12-05-2000,174.6,0.2
2166,12-06-2000,174.6,0.2
2167,12-07-2000,174.6,0.2
2168,12-08-2000,174.6,0.2
2169,12-09-2000,174.6,0.2
2170,12-10-2000,174.6,0.2
2171,12-11-2000,174.6,0.2
2172,12-12-2000,174.6,0.2
2173,12-13-2000,174.6,0.2
2174,12-14-2000,174.6,0.2
2175,12-15-2000,174.6,0.2
2176,12-16-2000,174.6,0.2
2177,12-17-2000,174.6,0.2
2178,12-18-2000,174.6,0.2
2179,12-19-2000,174.6,0.2
2180,12-20-2000,174.6,0.2
2181,12-21-2000,174.6,0.2
2182,12-22-2000,174.6,0.2
2183,12-23-2000,174.6,0.2
2184,12-24-2000,174.6,0.2
2185,12-25-2000,174.6,0.2
2186,12-26-2000,174.6,0.2
2187,12-27-2000,174.6,0.2
2188,12-28-2000,174.6,0.2
2189,12-29-2000,174.6,0.2
2190,12-30-2000,174.6,0.2
2191,12-31-2000,174.6,0.2
2192,01-01-2001,175.6,0.6
2193,01-02-2001,175.6,0.6
2194,01-03-2001,175.6,0.6
2195,01-04-2001,175.6,0.6
2196,01-05-2001,175.6,0.6
2197,01-06-2001,175.6,0.6
2198,01-07-2001,175.6,0.6
2199,01-08-2001,175.6,0.6
2200,01-09-2001,175.6,0.6
2201,01-10-2001,175.6,0.6
2202,01-11-2001,175.6,0.6
2203,01-12-2001,175.6,0.6
2204,01-13-2001,175.6,0.6
2205,01-14-2001,175.6,0.6
2206,01-15-2001,175.6,0.6
2207,01-16-2001,175.6,0.6
2208,01-17-2001,175.6,0.6
2209,01-18-2001,175.6,0.6
2210,01-19-2001,175.6,0.6
2211,01-20-2001,175.6,0.6
2212,01-21-2001,175.6,0.6
2213,01-22-2001,175.6,0.6
2214,01-23-2001,175.6,0.6
2215,01-24-2001,175.6,0.6
2216,01-25-2001,175.6,0.6
2217,01-26-2001,175.6,0.6
2218,01-27-2001,175.6,0.6
2219,01-28-2001,175.6,0.6
2220,01-29-2001,175.6,0.6
2221,01-30-2001,175.6,0.6
2222,01-31-2001,175.6,0.6
2223,02-01-2001,176,0.2
2224,02-02-2001,176,0.2
2225,02-03-2001,176,0.2
2226,02-04-2001,176,0.2
2227,02-05-2001,176,0.2
2228,02-06-2001,176,0.2
2229,02-07-2001,176,0.2
2230,02-08-2001,176,0.2
2231,02-09-2001,176,0.2
2232,02-10-2001,176,0.2
2233,02-11-2001,176,0.2
2234,02-12-2001,176,0.2
2235,02-13-2001,176,0.2
2236,02-14-2001,176,0.2
2237,02-15-2001,176,0.2
2238,02-16-2001,176,0.2
2239,02-17-2001,176,0.2
2240,02-18-2001,176,0.2
2241,02-19-2001,176,0.2
2242,02-20-2001,176,0.2
2243,02-21-2001,176,0.2
2244,02-22-2001,176,0.2
2245,02-23-2001,176,0.2
2246,02-24-2001,176,0.2
2247,02-25-2001,176,0.2
2248,02-26-2001,176,0.2
2249,02-27-2001,176,0.2
2250,02-28-2001,176,0.2
2251,03-01-2001,176.1,0.1
2252,03-02-2001,176.1,0.1
2253,03-03-2001,176.1,0.1
2254,03-04-2001,176.1,0.1
2255,03-05-2001,176.1,0.1
2256,03-06-2001,176.1,0.1
2257,03-07-2001,176.1,0.1
2258,03-08-2001,176.1,0.1
2259,03-09-2001,176.1,0.1
2260,03-10-2001,176.1,0.1
2261,03-11-2001,176.1,0.1
2262,03-12-2001,176.1,0.1
2263,03-13-2001,176.1,0.1
2264,03-14-2001,176.1,0.1
2265,03-15-2001,176.1,0.1
2266,03-16-2001,176.1,0.1
2267,03-17-2001,176.1,0.1
2268,03-18-2001,176.1,0.1
2269,03-19-2001,176.1,0.1
2270,03-20-2001,176.1,0.1
2271,03-21-2001,176.1,0.1
2272,03-22-2001,176.1,0.1
2273,03-23-2001,176.1,0.1
2274,03-24-2001,176.1,0.1
2275,03-25-2001,176.1,0.1
2276,03-26-2001,176.1,0.1
2277,03-27-2001,176.1,0.1
2278,03-28-2001,176.1,0.1
2279,03-29-2001,176.1,0.1
2280,03-30-2001,176.1,0.1
2281,03-31-2001,176.1,0.1
2282,04-01-2001,176.4,0.2
2283,04-02-2001,176.4,0.2
2284,04-03-2001,176.4,0.2
2285,04-04-2001,176.4,0.2
2286,04-05-2001,176.4,0.2
2287,04-06-2001,176.4,0.2
2288,04-07-2001,176.4,0.2
2289,04-08-2001,176.4,0.2
2290,04-09-2001,176.4,0.2
2291,04-10-2001,176.4,0.2
2292,04-11-2001,176.4,0.2
2293,04-12-2001,176.4,0.2
2294,04-13-2001,176.4,0.2
2295,04-14-2001,176.4,0.2
2296,04-15-2001,176.4,0.2
2297,04-16-2001,176.4,0.2
2298,04-17-2001,176.4,0.2
2299,04-18-2001,176.4,0.2
2300,04-19-2001,176.4,0.2
2301,04-20-2001,176.4,0.2
2302,04-21-2001,176.4,0.2
2303,04-22-2001,176.4,0.2
2304,04-23-2001,176.4,0.2
2305,04-24-2001,176.4,0.2
2306,04-25-2001,176.4,0.2
2307,04-26-2001,176.4,0.2
2308,04-27-2001,176.4,0.2
2309,04-28-2001,176.4,0.2
2310,04-29-2001,176.4,0.2
2311,04-30-2001,176.4,0.2
2312,05-01-2001,177.3,0.5
2313,05-02-2001,177.3,0.5
2314,05-03-2001,177.3,0.5
2315,05-04-2001,177.3,0.5
2316,05-05-2001,177.3,0.5
2317,05-06-2001,177.3,0.5
2318,05-07-2001,177.3,0.5
2319,05-08-2001,177.3,0.5
2320,05-09-2001,177.3,0.5
2321,05-10-2001,177.3,0.5
2322,05-11-2001,177.3,0.5
2323,05-12-2001,177.3,0.5
2324,05-13-2001,177.3,0.5
2325,05-14-2001,177.3,0.5
2326,05-15-2001,177.3,0.5
2327,05-16-2001,177.3,0.5
2328,05-17-2001,177.3,0.5
2329,05-18-2001,177.3,0.5
2330,05-19-2001,177.3,0.5
2331,05-20-2001,177.3,0.5
2332,05-21-2001,177.3,0.5
2333,05-22-2001,177.3,0.5
2334,05-23-2001,177.3,0.5
2335,05-24-2001,177.3,0.5
2336,05-25-2001,177.3,0.5
2337,05-26-2001,177.3,0.5
2338,05-27-2001,177.3,0.5
2339,05-28-2001,177.3,0.5
2340,05-29-2001,177.3,0.5
2341,05-30-2001,177.3,0.5
2342,05-31-2001,177.3,0.5
2343,06-01-2001,177.7,0.2
2344,06-02-2001,177.7,0.2
2345,06-03-2001,177.7,0.2
2346,06-04-2001,177.7,0.2
2347,06-05-2001,177.7,0.2
2348,06-06-2001,177.7,0.2
2349,06-07-2001,177.7,0.2
2350,06-08-2001,177.7,0.2
2351,06-09-2001,177.7,0.2
2352,06-10-2001,177.7,0.2
2353,06-11-2001,177.7,0.2
2354,06-12-2001,177.7,0.2
2355,06-13-2001,177.7,0.2
2356,06-14-2001,177.7,0.2
2357,06-15-2001,177.7,0.2
2358,06-16-2001,177.7,0.2
2359,06-17-2001,177.7,0.2
2360,06-18-2001,177.7,0.2
2361,06-19-2001,177.7,0.2
2362,06-20-2001,177.7,0.2
2363,06-21-2001,177.7,0.2
2364,06-22-2001,177.7,0.2
2365,06-23-2001,177.7,0.2
2366,06-24-2001,177.7,0.2
2367,06-25-2001,177.7,0.2
2368,06-26-2001,177.7,0.2
2369,06-27-2001,177.7,0.2
2370,06-28-2001,177.7,0.2
2371,06-29-2001,177.7,0.2
2372,06-30-2001,177.7,0.2
2373,07-01-2001,177.4,-0.2
2374,07-02-2001,177.4,-0.2
2375,07-03-2001,177.4,-0.2
2376,07-04-2001,177.4,-0.2
2377,07-05-2001,177.4,-0.2
2378,07-06-2001,177.4,-0.2
2379,07-07-2001,177.4,-0.2
2380,07-08-2001,177.4,-0.2
2381,07-09-2001,177.4,-0.2
2382,07-10-2001,177.4,-0.2
2383,07-11-2001,177.4,-0.2
2384,07-12-2001,177.4,-0.2
2385,07-13-2001,177.4,-0.2
2386,07-14-2001,177.4,-0.2
2387,07-15-2001,177.4,-0.2
2388,07-16-2001,177.4,-0.2
2389,07-17-2001,177.4,-0.2
2390,07-18-2001,177.4,-0.2
2391,07-19-2001,177.4,-0.2
2392,07-20-2001,177.4,-0.2
2393,07-21-2001,177.4,-0.2
2394,07-22-2001,177.4,-0.2
2395,07-23-2001,177.4,-0.2
2396,07-24-2001,177.4,-0.2
2397,07-25-2001,177.4,-0.2
2398,07-26-2001,177.4,-0.2
2399,07-27-2001,177.4,-0.2
2400,07-28-2001,177.4,-0.2
2401,07-29-2001,177.4,-0.2
2402,07-30-2001,177.4,-0.2
2403,07-31-2001,177.4,-0.2
2404,08-01-2001,177.4,0
2405,08-02-2001,177.4,0
2406,08-03-2001,177.4,0
2407,08-04-2001,177.4,0
2408,08-05-2001,177.4,0
2409,08-06-2001,177.4,0
2410,08-07-2001,177.4,0
2411,08-08-2001,177.4,0
2412,08-09-2001,177.4,0
2413,08-10-2001,177.4,0
2414,08-11-2001,177.4,0
2415,08-12-2001,177.4,0
2416,08-13-2001,177.4,0
2417,08-14-2001,177.4,0
2418,08-15-2001,177.4,0
2419,08-16-2001,177.4,0
2420,08-17-2001,177.4,0
2421,08-18-2001,177.4,0
2422,08-19-2001,177.4,0
2423,08-20-2001,177.4,0
2424,08-21-2001,177.4,0
2425,08-22-2001,177.4,0
2426,08-23-2001,177.4,0
2427,08-24-2001,177.4,0
2428,08-25-2001,177.4,0
2429,08-26-2001,177.4,0
2430,08-27-2001,177.4,0
2431,08-28-2001,177.4,0
2432,08-29-2001,177.4,0
2433,08-30-2001,177.4,0
2434,08-31-2001,177.4,0
2435,09-01-2001,178.1,0.4
2436,09-02-2001,178.1,0.4
2437,09-03-2001,178.1,0.4
2438,09-04-2001,178.1,0.4
2439,09-05-2001,178.1,0.4
2440,09-06-2001,178.1,0.4
2441,09-07-2001,178.1,0.4
2442,09-08-2001,178.1,0.4
2443,09-09-2001,178.1,0.4
2444,09-10-2001,178.1,0.4
2445,09-11-2001,178.1,0.4
2446,09-12-2001,178.1,0.4
2447,09-13-2001,178.1,0.4
2448,09-14-2001,178.1,0.4
2449,09-15-2001,178.1,0.4
2450,09-16-2001,178.1,0.4
2451,09-17-2001,178.1,0.4
2452,09-18-2001,178.1,0.4
2453,09-19-2001,178.1,0.4
2454,09-20-2001,178.1,0.4
2455,09-21-2001,178.1,0.4
2456,09-22-2001,178.1,0.4
2457,09-23-2001,178.1,0.4
2458,09-24-2001,178.1,0.4
2459,09-25-2001,178.1,0.4
2460,09-26-2001,178.1,0.4
2461,09-27-2001,178.1,0.4
2462,09-28-2001,178.1,0.4
2463,09-29-2001,178.1,0.4
2464,09-30-2001,178.1,0.4
2465,10-01-2001,177.6,-0.3
2466,10-02-2001,177.6,-0.3
2467,10-03-2001,177.6,-0.3
2468,10-04-2001,177.6,-0.3
2469,10-05-2001,177.6,-0.3
2470,10-06-2001,177.6,-0.3
2471,10-07-2001,177.6,-0.3
2472,10-08-2001,177.6,-0.3
2473,10-09-2001,177.6,-0.3
2474,10-10-2001,177.6,-0.3
2475,10-11-2001,177.6,-0.3
2476,10-12-2001,177.6,-0.3
2477,10-13-2001,177.6,-0.3
2478,10-14-2001,177.6,-0.3
2479,10-15-2001,177.6,-0.3
2480,10-16-2001,177.6,-0.3
2481,10-17-2001,177.6,-0.3
2482,10-18-2001,177.6,-0.3
2483,10-19-2001,177.6,-0.3
2484,10-20-2001,177.6,-0.3
2485,10-21-2001,177.6,-0.3
2486,10-22-2001,177.6,-0.3
2487,10-23-2001,177.6,-0.3
2488,10-24-2001,177.6,-0.3
2489,10-25-2001,177.6,-0.3
2490,10-26-2001,177.6,-0.3
2491,10-27-2001,177.6,-0.3
2492,10-28-2001,177.6,-0.3
2493,10-29-2001,177.6,-0.3
2494,10-30-2001,177.6,-0.3
2495,10-31-2001,177.6,-0.3
2496,11-01-2001,177.5,-0.1
2497,11-02-2001,177.5,-0.1
2498,11-03-2001,177.5,-0.1
2499,11-04-2001,177.5,-0.1
2500,11-05-2001,177.5,-0.1
2501,11-06-2001,177.5,-0.1
2502,11-07-2001,177.5,-0.1
2503,11-08-2001,177.5,-0.1
2504,11-09-2001,177.5,-0.1
2505,11-10-2001,177.5,-0.1
2506,11-11-2001,177.5,-0.1
2507,11-12-2001,177.5,-0.1
2508,11-13-2001,177.5,-0.1
2509,11-14-2001,177.5,-0.1
2510,11-15-2001,177.5,-0.1
2511,11-16-2001,177.5,-0.1
2512,11-17-2001,177.5,-0.1
2513,11-18-2001,177.5,-0.1
2514,11-19-2001,177.5,-0.1
2515,11-20-2001,177.5,-0.1
2516,11-21-2001,177.5,-0.1
2517,11-22-2001,177.5,-0.1
2518,11-23-2001,177.5,-0.1
2519,11-24-2001,177.5,-0.1
2520,11-25-2001,177.5,-0.1
2521,11-26-2001,177.5,-0.1
2522,11-27-2001,177.5,-0.1
2523,11-28-2001,177.5,-0.1
2524,11-29-2001,177.5,-0.1
2525,11-30-2001,177.5,-0.1
2526,12-01-2001,177.4,-0.1
2527,12-02-2001,177.4,-0.1
2528,12-03-2001,177.4,-0.1
2529,12-04-2001,177.4,-0.1
2530,12-05-2001,177.4,-0.1
2531,12-06-2001,177.4,-0.1
2532,12-07-2001,177.4,-0.1
2533,12-08-2001,177.4,-0.1
2534,12-09-2001,177.4,-0.1
2535,12-10-2001,177.4,-0.1
2536,12-11-2001,177.4,-0.1
2537,12-12-2001,177.4,-0.1
2538,12-13-2001,177.4,-0.1
2539,12-14-2001,177.4,-0.1
2540,12-15-2001,177.4,-0.1
2541,12-16-2001,177.4,-0.1
2542,12-17-2001,177.4,-0.1
2543,12-18-2001,177.4,-0.1
2544,12-19-2001,177.4,-0.1
2545,12-20-2001,177.4,-0.1
2546,12-21-2001,177.4,-0.1
2547,12-22-2001,177.4,-0.1
2548,12-23-2001,177.4,-0.1
2549,12-24-2001,177.4,-0.1
2550,12-25-2001,177.4,-0.1
2551,12-26-2001,177.4,-0.1
2552,12-27-2001,177.4,-0.1
2553,12-28-2001,177.4,-0.1
2554,12-29-2001,177.4,-0.1
2555,12-30-2001,177.4,-0.1
2556,12-31-2001,177.4,-0.1
2557,01-01-2002,177.7,0.2
2558,01-02-2002,177.7,0.2
2559,01-03-2002,177.7,0.2
2560,01-04-2002,177.7,0.2
2561,01-05-2002,177.7,0.2
2562,01-06-2002,177.7,0.2
2563,01-07-2002,177.7,0.2
2564,01-08-2002,177.7,0.2
2565,01-09-2002,177.7,0.2
2566,01-10-2002,177.7,0.2
2567,01-11-2002,177.7,0.2
2568,01-12-2002,177.7,0.2
2569,01-13-2002,177.7,0.2
2570,01-14-2002,177.7,0.2
2571,01-15-2002,177.7,0.2
2572,01-16-2002,177.7,0.2
2573,01-17-2002,177.7,0.2
2574,01-18-2002,177.7,0.2
2575,01-19-2002,177.7,0.2
2576,01-20-2002,177.7,0.2
2577,01-21-2002,177.7,0.2
2578,01-22-2002,177.7,0.2
2579,01-23-2002,177.7,0.2
2580,01-24-2002,177.7,0.2
2581,01-25-2002,177.7,0.2
2582,01-26-2002,177.7,0.2
2583,01-27-2002,177.7,0.2
2584,01-28-2002,177.7,0.2
2585,01-29-2002,177.7,0.2
2586,01-30-2002,177.7,0.2
2587,01-31-2002,177.7,0.2
2588,02-01-2002,178,0.2
2589,02-02-2002,178,0.2
2590,02-03-2002,178,0.2
2591,02-04-2002,178,0.2
2592,02-05-2002,178,0.2
2593,02-06-2002,178,0.2
2594,02-07-2002,178,0.2
2595,02-08-2002,178,0.2
2596,02-09-2002,178,0.2
2597,02-10-2002,178,0.2
2598,02-11-2002,178,0.2
2599,02-12-2002,178,0.2
2600,02-13-2002,178,0.2
2601,02-14-2002,178,0.2
2602,02-15-2002,178,0.2
2603,02-16-2002,178,0.2
2604,02-17-2002,178,0.2
2605,02-18-2002,178,0.2
2606,02-19-2002,178,0.2
2607,02-20-2002,178,0.2
2608,02-21-2002,178,0.2
2609,02-22-2002,178,0.2
2610,02-23-2002,178,0.2
2611,02-24-2002,178,0.2
2612,02-25-2002,178,0.2
2613,02-26-2002,178,0.2
2614,02-27-2002,178,0.2
2615,02-28-2002,178,0.2
2616,03-01-2002,178.5,0.3
2617,03-02-2002,178.5,0.3
2618,03-03-2002,178.5,0.3
2619,03-04-2002,178.5,0.3
2620,03-05-2002,178.5,0.3
2621,03-06-2002,178.5,0.3
2622,03-07-2002,178.5,0.3
2623,03-08-2002,178.5,0.3
2624,03-09-2002,178.5,0.3
2625,03-10-2002,178.5,0.3
2626,03-11-2002,178.5,0.3
2627,03-12-2002,178.5,0.3
2628,03-13-2002,178.5,0.3
2629,03-14-2002,178.5,0.3
2630,03-15-2002,178.5,0.3
2631,03-16-2002,178.5,0.3
2632,03-17-2002,178.5,0.3
2633,03-18-2002,178.5,0.3
2634,03-19-2002,178.5,0.3
2635,03-20-2002,178.5,0.3
2636,03-21-2002,178.5,0.3
2637,03-22-2002,178.5,0.3
2638,03-23-2002,178.5,0.3
2639,03-24-2002,178.5,0.3
2640,03-25-2002,178.5,0.3
2641,03-26-2002,178.5,0.3
2642,03-27-2002,178.5,0.3
2643,03-28-2002,178.5,0.3
2644,03-29-2002,178.5,0.3
2645,03-30-2002,178.5,0.3
2646,03-31-2002,178.5,0.3
2647,04-01-2002,179.3,0.4
2648,04-02-2002,179.3,0.4
2649,04-03-2002,179.3,0.4
2650,04-04-2002,179.3,0.4
2651,04-05-2002,179.3,0.4
2652,04-06-2002,179.3,0.4
2653,04-07-2002,179.3,0.4
2654,04-08-2002,179.3,0.4
2655,04-09-2002,179.3,0.4
2656,04-10-2002,179.3,0.4
2657,04-11-2002,179.3,0.4
2658,04-12-2002,179.3,0.4
2659,04-13-2002,179.3,0.4
2660,04-14-2002,179.3,0.4
2661,04-15-2002,179.3,0.4
2662,04-16-2002,179.3,0.4
2663,04-17-2002,179.3,0.4
2664,04-18-2002,179.3,0.4
2665,04-19-2002,179.3,0.4
2666,04-20-2002,179.3,0.4
2667,04-21-2002,179.3,0.4
2668,04-22-2002,179.3,0.4
2669,04-23-2002,179.3,0.4
2670,04-24-2002,179.3,0.4
2671,04-25-2002,179.3,0.4
2672,04-26-2002,179.3,0.4
2673,04-27-2002,179.3,0.4
2674,04-28-2002,179.3,0.4
2675,04-29-2002,179.3,0.4
2676,04-30-2002,179.3,0.4
2677,05-01-2002,179.5,0.1
2678,05-02-2002,179.5,0.1
2679,05-03-2002,179.5,0.1
2680,05-04-2002,179.5,0.1
2681,05-05-2002,179.5,0.1
2682,05-06-2002,179.5,0.1
2683,05-07-2002,179.5,0.1
2684,05-08-2002,179.5,0.1
2685,05-09-2002,179.5,0.1
2686,05-10-2002,179.5,0.1
2687,05-11-2002,179.5,0.1
2688,05-12-2002,179.5,0.1
2689,05-13-2002,179.5,0.1
2690,05-14-2002,179.5,0.1
2691,05-15-2002,179.5,0.1
2692,05-16-2002,179.5,0.1
2693,05-17-2002,179.5,0.1
2694,05-18-2002,179.5,0.1
2695,05-19-2002,179.5,0.1
2696,05-20-2002,179.5,0.1
2697,05-21-2002,179.5,0.1
2698,05-22-2002,179.5,0.1
2699,05-23-2002,179.5,0.1
2700,05-24-2002,179.5,0.1
2701,05-25-2002,179.5,0.1
2702,05-26-2002,179.5,0.1
2703,05-27-2002,179.5,0.1
2704,05-28-2002,179.5,0.1
2705,05-29-2002,179.5,0.1
2706,05-30-2002,179.5,0.1
2707,05-31-2002,179.5,0.1
2708,06-01-2002,179.6,0.1
2709,06-02-2002,179.6,0.1
2710,06-03-2002,179.6,0.1
2711,06-04-2002,179.6,0.1
2712,06-05-2002,179.6,0.1
2713,06-06-2002,179.6,0.1
2714,06-07-2002,179.6,0.1
2715,06-08-2002,179.6,0.1
2716,06-09-2002,179.6,0.1
2717,06-10-2002,179.6,0.1
2718,06-11-2002,179.6,0.1
2719,06-12-2002,179.6,0.1
2720,06-13-2002,179.6,0.1
2721,06-14-2002,179.6,0.1
2722,06-15-2002,179.6,0.1
2723,06-16-2002,179.6,0.1
2724,06-17-2002,179.6,0.1
2725,06-18-2002,179.6,0.1
2726,06-19-2002,179.6,0.1
2727,06-20-2002,179.6,0.1
2728,06-21-2002,179.6,0.1
2729,06-22-2002,179.6,0.1
2730,06-23-2002,179.6,0.1
2731,06-24-2002,179.6,0.1
2732,06-25-2002,179.6,0.1
2733,06-26-2002,179.6,0.1
2734,06-27-2002,179.6,0.1
2735,06-28-2002,179.6,0.1
2736,06-29-2002,179.6,0.1
2737,06-30-2002,179.6,0.1
2738,07-01-2002,180,0.2
